,fire_year,report_date,county,latitude,longitude,total_acres,general_cause
5584,2017,2017-10-04,Wallowa,45.867777777777775,-116.38,0.49,Recreationist
5585,2017,2017-10-05,Jackson,42.23601388888889,-121.08900555555556,0.5,Recreationist
5586,2017,2017-10-05,Klamath,42.425,-121.93361111111112,0.1,Recreationist
5587,2017,2017-10-05,Jackson,42.200683333333345,-122.96066666666668,9.5,Equipment Use
5588,2017,2017-10-06,Josephine,42.36388333333333,-122.70661666666666,0.25,Equipment Use
5589,2017,2017-10-06,Linn,44.398505555555545,-121.55746111111112,0.01,Debris Burning
5590,2017,2017-10-06,Klamath,42.04388888888889,-120.9225,0.25,Debris Burning
5591,2017,2017-10-06,Curry,42.05222222222222,-123.73,0.01,Miscellaneous
5592,2017,2017-10-06,Lane,44.031944444444434,-122.80305555555556,0.1,Equipment Use
5593,2017,2017-10-06,Umatilla,45.79333333333333,-117.6225,79.0,Recreationist
5594,2017,2017-10-07,Lane,43.79916666666666,-122.90444444444445,0.2,Debris Burning
5595,2017,2017-10-07,Columbia,45.79905555555556,-121.09513888888887,0.01,Debris Burning
5596,2017,2017-10-07,Union,45.289722222222224,-117.66694444444445,0.01,Smoking
5597,2017,2017-10-09,Deschutes,43.69499999999999,-120.47694444444444,0.05,Debris Burning
5598,2017,2017-10-09,Washington,45.711044444444454,-122.79777777777778,0.01,Debris Burning
5599,2017,2017-10-09,Douglas,43.0505,-122.33847222222221,0.75,Miscellaneous
5600,2017,2017-10-09,Klamath,42.083888888888886,-120.66722222222221,1.0,Recreationist
5601,2017,2017-10-09,Jackson,42.26331666666667,-121.11195,0.01,Equipment Use
5602,2017,2017-10-09,Jackson,42.2537,-122.97466666666666,0.1,Equipment Use
5603,2017,2017-10-09,Clatsop,45.974386111111116,-122.052125,0.01,Recreationist
5604,2017,2017-10-09,Josephine,42.49926666666667,-122.49023333333334,0.1,Equipment Use
5605,2017,2017-10-09,Josephine,42.630025,-122.66974444444445,0.5,Miscellaneous
5606,2017,2017-10-09,Josephine,42.04805,-122.37596666666668,0.2,Equipment Use
5607,2017,2017-10-10,Josephine,42.13595,-122.41935,0.01,Miscellaneous
5608,2017,2017-10-10,Jackson,42.07986666666667,-121.3999,0.25,Equipment Use
5609,2017,2017-10-11,Josephine,42.40295,-122.56695,0.01,Debris Burning
5610,2017,2017-10-12,Klamath,42.605,-120.13305555555556,0.1,Debris Burning
5611,2017,2017-10-13,Josephine,42.49301666666667,-122.63771666666668,0.01,Equipment Use
5612,2017,2017-10-13,Josephine,42.4948,-122.63801666666667,0.01,Equipment Use
5613,2017,2017-10-15,Jackson,42.554116666666665,-121.39053333333334,0.01,Recreationist
5614,2017,2017-10-15,Curry,42.461666666666666,-123.62805555555555,1.1,Equipment Use
5615,2017,2017-10-15,Coos,42.333333333333336,-123.78138888888887,0.05,Debris Burning
5616,2017,2017-10-15,Josephine,42.5105,-122.74208333333333,0.37,Recreationist
5617,2017,2017-10-16,Lane,44.170555555555545,-122.63888888888891,0.5,Debris Burning
5618,2017,2017-10-16,Josephine,42.66985,-122.5335,0.01,Miscellaneous
5619,2017,2017-10-16,Coos,43.345,-123.77638888888887,0.02,Debris Burning
5620,2017,2017-10-17,Jackson,42.28628333333333,-121.00631666666666,0.01,Equipment Use
5621,2017,2017-10-17,Jackson,42.43613333333333,-121.19733333333332,0.1,Recreationist
5622,2017,2017-10-17,Coos,43.10333333333333,-123.61277777777777,0.71,Debris Burning
5623,2017,2017-10-18,Douglas,42.94944444444444,-122.84805555555555,0.01,Miscellaneous
5624,2017,2017-10-18,Douglas,43.71527777777778,-122.55166666666666,8.0,Debris Burning
5625,2017,2017-10-18,Douglas,43.031944444444434,-122.72694444444444,2.0,Debris Burning
5626,2017,2017-10-18,Douglas,42.921944444444435,-122.61694444444444,2.0,Debris Burning
5627,2017,2017-10-18,Lane,43.89444444444445,-122.65666666666668,0.01,Recreationist
5628,2017,2017-10-18,Coos,43.07444444444446,-123.83083333333332,15.69,Debris Burning
5629,2017,2017-10-18,Lane,43.977222222222224,-122.79888888888887,0.08,Equipment Use
5630,2017,2017-10-18,Josephine,42.691616666666654,-122.70673333333332,0.1,Arson
5631,2017,2017-10-18,Josephine,42.69156666666667,-122.70655,0.01,Arson
5632,2017,2017-10-18,Josephine,42.69193333333333,-122.70615,0.01,Arson
5633,2017,2017-10-18,Josephine,42.68973333333333,-122.70723333333332,0.01,Arson
5634,2017,2017-10-19,Curry,42.831388888888895,-123.52527777777777,0.02,Debris Burning
5635,2017,2017-10-19,Klamath,42.353,-120.6027,0.16,Under Invest
5636,2017,2017-10-19,Wallowa,45.36083333333333,-116.7475,0.25,Miscellaneous
5637,2017,2017-10-19,Wallowa,45.39166666666666,-116.6677777777778,28.9,Debris Burning
5638,2017,2017-10-19,Wallowa,45.36472222222223,-116.79888888888887,0.5,Debris Burning
5639,2017,2017-10-20,Jackson,42.43665,-122.9421,0.01,Equipment Use
5640,2017,2017-10-24,Grant,44.39888888888889,-118.92,11.6,Debris Burning
5641,2017,2017-10-25,Jackson,42.20416666666667,-122.95495,0.25,Debris Burning
5642,2017,2017-10-25,Jackson,42.05708333333333,-122.83666666666666,0.01,Equipment Use
5643,2017,2017-10-26,Klamath,42.05947222222222,-120.42638888888891,8.53,Debris Burning
5644,2017,2017-10-26,Linn,44.315236111111105,-121.61548333333332,0.01,Equipment Use
5645,2017,2017-10-26,Morrow,45.09722222222222,-118.47472222222223,39.8,Recreationist
5646,2017,2017-10-27,Jackson,42.32545,-122.95986666666668,0.25,Debris Burning
5647,2017,2017-10-27,Grant,44.53583333333333,-117.23472222222222,1.5,Recreationist
5648,2017,2017-10-27,Lane,44.225,-122.56777777777779,0.01,Debris Burning
5649,2017,2017-10-28,Polk,44.92422222222223,-122.49936111111113,3.0,Debris Burning
5650,2017,2017-10-30,Lane,43.86938333333333,-122.92675,2.0,Debris Burning
5651,2017,2017-10-30,Clackamas,45.11605555555556,-121.65905555555555,20.0,Debris Burning
5652,2017,2017-10-30,Clackamas,45.01245,-121.63978333333334,303.0,Debris Burning
5653,2017,2017-10-30,Tillamook,45.51145833333333,-122.52119444444445,75.0,Debris Burning
5654,2017,2017-10-30,Clackamas,45.11252777777778,-121.65494444444445,2.5,Debris Burning
5655,2017,2017-10-30,Clackamas,45.071527777777774,-121.59863888888887,250.0,Debris Burning
5656,2017,2017-10-30,Marion,44.807388888888894,-121.43633333333334,17.7,Debris Burning
5657,2017,2017-10-30,Polk,44.94302777777778,-122.38133333333334,9.0,Debris Burning
5658,2017,2017-10-30,Lincoln,44.98231944444446,-122.20146944444444,140.0,Debris Burning
5659,2017,2017-10-30,Polk,44.93277777777778,-122.40997222222221,2.01,Debris Burning
5660,2017,2017-10-30,Lane,44.05722222222222,-122.00944444444444,9.0,Debris Burning
5661,2017,2017-10-31,Hood River,45.551388888888894,-120.325,14.7,Debris Burning
5662,2017,2017-10-31,Wasco,45.647222222222226,-120.65916666666668,0.01,Debris Burning
5663,2017,2017-11-01,Jackson,42.6064,-121.19046666666668,0.1,Debris Burning
5664,2017,2017-11-01,Marion,44.801388888888894,-121.40138888888887,0.1,Debris Burning
5665,2017,2017-11-02,Lane,43.915952777777775,-121.28248055555555,0.05,Debris Burning
5666,2017,2017-11-03,Josephine,42.55583055555555,-122.69711944444445,0.01,Arson
5667,2017,2017-11-08,Coos,43.30194444444446,-123.85,0.01,Debris Burning
5668,2017,2017-11-28,Josephine,42.61167777777778,-122.74182777777777,0.01,Recreationist
5669,2017,2017-12-09,Clatsop,46.158,-122.428,37.2,Debris Burning
5670,2017,2017-12-10,Jackson,42.3348,-122.95396666666667,75.0,Debris Burning
5671,2017,2017-12-11,Josephine,42.35065,-122.53105,0.01,Recreationist
5672,2017,2017-12-12,Douglas,43.17833333333333,-122.88289444444445,14.1,Debris Burning
5673,2017,2017-12-13,Curry,42.85944444444445,-123.65361111111113,15.0,Debris Burning
5674,2017,2017-12-24,Coos,43.0925,-122.2772222222222,1.5,Recreationist
5675,2018,2018-01-11,Lane,44.2025,-122.47111111111113,0.01,Equipment Use
5676,2018,2018-02-09,Josephine,42.66305555555555,-122.48527777777778,19.3,Debris Burning
5677,2018,2018-02-10,Wallowa,45.34,-116.71055555555556,0.25,Debris Burning
5678,2018,2018-02-10,Wallowa,45.47916666666667,-116.54611111111109,15.0,Debris Burning
5679,2018,2018-02-13,Marion,44.829444444444455,-121.41,0.01,Recreationist
5680,2018,2018-02-13,Coos,43.19805555555556,-122.29138888888887,0.01,Equipment Use
5681,2018,2018-03-07,Wallowa,45.507777777777775,-115.19361111111112,0.01,Equipment Use
5682,2018,2018-03-12,Wallowa,45.50472222222222,-116.57472222222222,0.9,Debris Burning
5683,2018,2018-03-29,Lane,43.99722222222222,-123.97055555555555,0.01,Equipment Use
5684,2018,2018-03-30,Klamath,42.249444444444435,-120.48611111111113,0.76,Debris Burning
5685,2018,2018-04-01,Josephine,42.255233333333344,-122.44433333333332,0.01,Recreationist
5686,2018,2018-04-03,Klamath,42.53444444444444,-120.12194444444445,3.0,Debris Burning
5687,2018,2018-04-03,Lake,42.1825,-119.42888888888888,1.0,Debris Burning
5688,2018,2018-04-03,Jackson,42.504041666666666,-121.22003611111113,2.62,Debris Burning
5689,2018,2018-04-05,Curry,42.7175,-123.56083333333332,2.25,Miscellaneous
5690,2018,2018-04-22,Douglas,42.70694444444445,-122.55277777777779,10.03,Recreationist
5691,2018,2018-04-22,Douglas,42.70702222222223,-122.552525,0.73,Recreationist
5692,2018,2018-04-22,Jackson,42.546944444444435,-121.02694444444445,0.1,Miscellaneous
5693,2018,2018-04-23,Marion,44.829444444444455,-121.41,0.01,Recreationist
5694,2018,2018-04-23,Klamath,43.494,-120.32,0.5,Debris Burning
5695,2018,2018-04-24,Benton,44.586277777777774,-122.64819444444444,1.17,Debris Burning
5696,2018,2018-04-24,Douglas,42.79166666666666,-122.65388888888891,0.01,Recreationist
5697,2018,2018-04-24,Lane,43.547788888888896,-121.45221111111113,0.01,Equipment Use
5698,2018,2018-04-24,Deschutes,43.685027777777776,-120.4129,0.2,Debris Burning
5699,2018,2018-04-24,Wallowa,45.38519444444446,-116.7705,7.5,Debris Burning
5700,2018,2018-04-24,Josephine,42.69615555555555,-122.68258888888887,0.1,Recreationist
5701,2018,2018-04-24,Lane,44.046944444444435,-122.69833333333334,0.01,Equipment Use
5702,2018,2018-04-25,Yamhill,45.0775,-122.41888888888887,1.5,Debris Burning
5703,2018,2018-04-25,Polk,44.77,-122.58666666666666,4.0,Debris Burning
5704,2018,2018-04-26,Josephine,42.70091666666667,-122.73416666666668,0.01,Recreationist
5705,2018,2018-04-26,Jackson,42.344283333333344,-121.44563333333332,0.25,Recreationist
5706,2018,2018-04-27,Wallowa,45.4502,-116.56861111111112,0.5,Recreationist
5707,2018,2018-04-27,Wasco,45.13416666666666,-120.64111111111113,1.14,Debris Burning
5708,2018,2018-04-27,Lane,44.11222222222222,-122.34583333333332,0.01,Lightning
5709,2018,2018-04-28,Douglas,42.78972222222222,-122.76138888888887,0.1,Debris Burning
5710,2018,2018-05-04,Lane,44.164722222222224,-122.55694444444444,0.01,Equipment Use
5711,2018,2018-05-04,Lane,43.95694444444445,-122.70777777777779,0.17,Debris Burning
5712,2018,2018-05-04,Deschutes,44.31694444444446,-120.47361111111113,0.1,Debris Burning
5713,2018,2018-05-05,Jackson,42.24628333333333,-121.61051666666664,0.01,Recreationist
5714,2018,2018-05-06,Jackson,42.52603333333333,-122.85963333333332,0.1,Lightning
5715,2018,2018-05-06,Hood River,45.578611111111115,-120.45333333333332,0.01,Debris Burning
5716,2018,2018-05-06,Jackson,42.21027777777778,-122.94638888888888,0.01,Lightning
5717,2018,2018-05-06,Douglas,43.0738888888889,-122.77833333333334,0.01,Lightning
5718,2018,2018-05-06,Douglas,43.01333333333334,-122.81638888888888,0.01,Lightning
5719,2018,2018-05-06,Multnomah,45.662327777777776,-121.11548611111112,1.6,Recreationist
5720,2018,2018-05-06,Jackson,42.622777777777785,-121.23888888888891,0.1,Lightning
5721,2018,2018-05-07,Jefferson,44.58158333333333,-119.33080555555556,0.96,Lightning
5722,2018,2018-05-07,Jackson,42.64913333333333,-121.04345,0.5,Lightning
5723,2018,2018-05-07,Wheeler,44.920805555555546,-118.22697222222223,0.1,Lightning
5724,2018,2018-05-07,Jackson,42.697216666666655,-121.226,5.5,Lightning
5725,2018,2018-05-07,Jefferson,44.57472222222222,-119.29611111111109,0.1,Lightning
5726,2018,2018-05-08,Deschutes,44.130555555555546,-120.61666666666666,0.01,Lightning
5727,2018,2018-05-08,Jackson,42.6458,-121.23299999999999,0.01,Lightning
5728,2018,2018-05-09,Jackson,42.14597222222222,-121.34852777777779,0.1,Debris Burning
5729,2018,2018-05-10,Douglas,43.069722222222225,-122.75638888888888,0.1,Debris Burning
5730,2018,2018-05-10,Deschutes,43.645555555555546,-120.3825,1.46,Debris Burning
5731,2018,2018-05-11,Wasco,45.4,-120.74638888888887,0.61,Debris Burning
5732,2018,2018-05-12,Deschutes,43.85833333333333,-120.52388888888888,0.01,Equipment Use
5733,2018,2018-05-12,Douglas,42.99355555555556,-122.66530555555555,0.01,Debris Burning
5734,2018,2018-05-12,Douglas,43.06027777777778,-122.64861111111112,0.13,Debris Burning
5735,2018,2018-05-12,Deschutes,43.834444444444436,-120.52138888888891,0.01,Equipment Use
5736,2018,2018-05-12,Jackson,42.695405555555546,-121.39822777777779,0.25,Smoking
5737,2018,2018-05-12,Jackson,42.67521666666666,-122.98346666666669,2.0,Lightning
5738,2018,2018-05-12,Klamath,42.19416666666665,-120.13694444444445,1.5,Under Invest
5739,2018,2018-05-12,Josephine,42.37135,-122.57565,0.75,Debris Burning
5740,2018,2018-05-13,Klamath,42.51972222222222,-119.05916666666668,2.1,Lightning
5741,2018,2018-05-13,Coos,43.27,-123.8497222222222,0.1,Debris Burning
5742,2018,2018-05-13,Jackson,42.5375,-121.16666666666669,0.18,Debris Burning
5743,2018,2018-05-13,Josephine,42.23505,-122.64665,0.25,Recreationist
5744,2018,2018-05-14,Josephine,42.46300277777778,-122.70869722222223,0.25,Debris Burning
5745,2018,2018-05-14,Jackson,42.119722222222215,-121.59638888888887,1.62,Debris Burning
5746,2018,2018-05-15,Deschutes,44.297222222222224,-120.46,0.1,Lightning
5747,2018,2018-05-15,Josephine,42.40193333333333,-122.60983333333333,0.2,Debris Burning
5748,2018,2018-05-15,Lane,43.83972222222222,-122.74972222222222,0.6,Debris Burning
5749,2018,2018-05-16,Washington,45.69955555555556,-122.97744444444444,5.0,Debris Burning
5750,2018,2018-05-16,Douglas,43.32222222222222,-122.9477777777778,0.25,Debris Burning
5751,2018,2018-05-16,Klamath,43.456,-120.299,0.01,Miscellaneous
5752,2018,2018-05-16,Josephine,42.290555555555564,-122.63638888888887,0.01,Lightning
5753,2018,2018-05-17,Klamath,42.36138888888889,-120.59,0.1,Debris Burning
5754,2018,2018-05-17,Jackson,42.448666666666654,-122.95715,0.1,Recreationist
5755,2018,2018-05-17,Curry,42.81722222222223,-123.52361111111112,0.1,Debris Burning
5756,2018,2018-05-18,Lane,43.81333333333333,-122.89083333333332,3.5,Debris Burning
5757,2018,2018-05-18,Josephine,42.260533333333335,-122.7566,0.01,Miscellaneous
5758,2018,2018-05-18,Grant,44.38138888888889,-117.07888888888887,0.1,Recreationist
5759,2018,2018-05-18,Linn,44.78916666666667,-121.39222222222223,1.0,Debris Burning
5760,2018,2018-05-18,Klamath,42.22305555555555,-120.01944444444445,0.1,Lightning
5761,2018,2018-05-18,Josephine,42.33280000000001,-122.6798,0.01,Recreationist
5762,2018,2018-05-19,Baker,44.762438888888894,-117.7891,0.01,Lightning
5763,2018,2018-05-19,Deschutes,44.3125,-120.5,1.0,Lightning
5764,2018,2018-05-19,Deschutes,43.67416666666666,-120.50166666666668,0.25,Debris Burning
5765,2018,2018-05-19,Jackson,42.4124,-122.86985,0.25,Equipment Use
5766,2018,2018-05-20,Deschutes,44.12333333333334,-120.60666666666664,0.2,Debris Burning
5767,2018,2018-05-21,Jackson,42.43433333333333,-121.01866666666666,0.01,Recreationist
5768,2018,2018-05-21,Lane,44.04276666666666,-121.1697,0.9,Debris Burning
5769,2018,2018-05-22,Polk,44.94105,-122.64825,0.1,Debris Burning
5770,2018,2018-05-22,Josephine,42.18976666666666,-122.70935,0.25,Recreationist
5771,2018,2018-05-22,Marion,44.92888888888889,-121.46777777777778,0.5,Recreationist
5772,2018,2018-05-22,Klamath,43.04444444444446,-120.23694444444445,20.9,Lightning
5773,2018,2018-05-22,Columbia,45.87614722222222,-121.10836111111112,3.0,Recreationist
5774,2018,2018-05-22,Deschutes,43.856388888888894,-120.52944444444445,0.01,Debris Burning
5775,2018,2018-05-22,Grant,44.74694444444446,-118.64916666666667,0.1,Debris Burning
5776,2018,2018-05-22,Lane,43.88333333333333,-122.76666666666668,0.01,Debris Burning
5777,2018,2018-05-22,Josephine,42.03025,-122.24485,1.76,Debris Burning
5778,2018,2018-05-23,Josephine,42.628433333333334,-122.6761,0.25,Equipment Use
5779,2018,2018-05-23,Douglas,42.8488888888889,-122.745,0.1,Equipment Use
5780,2018,2018-05-23,Coos,43.25472222222222,-123.85833333333332,0.15,Miscellaneous
5781,2018,2018-05-23,Douglas,43.38083333333334,-122.44888888888887,6.8,Debris Burning
5782,2018,2018-05-23,Polk,45.030805555555546,-122.39827777777779,0.1,Smoking
5783,2018,2018-05-23,Lane,43.788627777777776,-121.04274777777779,0.2,Recreationist
5784,2018,2018-05-24,Josephine,42.40472222222222,-122.51527777777778,0.01,Debris Burning
5785,2018,2018-05-24,Klamath,42.511666666666656,-120.81694444444445,1.3,Lightning
5786,2018,2018-05-24,Deschutes,43.81805555555556,-120.51527777777778,0.01,Lightning
5787,2018,2018-05-25,Jackson,42.2927,-121.06786666666666,0.01,Lightning
5788,2018,2018-05-25,Linn,44.310111111111105,-121.16222222222223,0.01,Miscellaneous
5789,2018,2018-05-26,Marion,44.92888888888889,-121.46761111111113,3.0,Debris Burning
5790,2018,2018-05-26,Lane,43.98388888888889,-122.255,0.1,Arson
5791,2018,2018-05-27,Jackson,42.5822,-121.14945,0.1,Lightning
5792,2018,2018-05-27,Linn,44.236847222222224,-121.06364638888887,0.01,Equipment Use
5793,2018,2018-05-27,Polk,44.97083333333334,-122.6502777777778,0.25,Debris Burning
5794,2018,2018-05-27,Jackson,42.45346666666667,-122.83123333333332,0.25,Debris Burning
5795,2018,2018-05-27,Klamath,43.58345833333333,-120.56658305555555,2.75,Lightning
5796,2018,2018-05-27,Coos,43.162222222222226,-122.02166666666666,0.01,Recreationist
5797,2018,2018-05-27,Douglas,43.44433333333333,-122.46016666666668,1.14,Debris Burning
5798,2018,2018-05-28,Linn,44.3545,-121.21825,0.5,Debris Burning
5799,2018,2018-05-28,Josephine,42.399483333333336,-122.581,0.2,Debris Burning
5800,2018,2018-05-28,Lane,44.061944444444435,-123.9002777777778,0.01,Equipment Use
5801,2018,2018-05-28,Lane,44.022344444444435,-122.96509016666668,0.01,Under Invest
5802,2018,2018-05-28,Clatsop,46.18472222222222,-122.22666666666667,0.13,Recreationist
5803,2018,2018-05-28,Wallowa,45.41035,-116.6512,5.0,Debris Burning
5804,2018,2018-05-28,Josephine,42.1508,-122.41095,0.1,Miscellaneous
5805,2018,2018-05-29,Klamath,43.441,-120.23100000000001,0.02,Debris Burning
5806,2018,2018-05-29,Wallowa,45.842222222222226,-116.67472222222223,0.1,Lightning
5807,2018,2018-05-29,Coos,43.24777777777778,-123.61194444444445,1.6,Debris Burning
5808,2018,2018-05-30,Grant,44.3925,-117.09425,1.4,Debris Burning
5809,2018,2018-05-30,Jackson,42.52845,-121.1505,1.5,Debris Burning
5810,2018,2018-05-31,Douglas,43.311944444444435,-122.47083333333332,0.25,Recreationist
5811,2018,2018-05-31,Josephine,42.461833333333345,-122.71133333333331,1.0,Debris Burning
5812,2018,2018-05-31,Jackson,42.2577,-122.84205,1.5,Debris Burning
5813,2018,2018-06-01,Jackson,42.41555,-122.83033333333331,0.1,Debris Burning
5814,2018,2018-06-01,Jackson,42.53823333333333,-121.35853333333333,0.01,Recreationist
5815,2018,2018-06-01,Josephine,42.38525,-122.57226666666666,0.01,Debris Burning
5816,2018,2018-06-01,Deschutes,43.625,-120.40111111111112,0.01,Debris Burning
5817,2018,2018-06-01,Coos,43.06888888888889,-123.58777777777777,0.01,Equipment Use
5818,2018,2018-06-01,Josephine,42.36279722222223,-122.51873055555555,0.25,Recreationist
5819,2018,2018-06-01,Josephine,42.635216666666665,-122.36385,0.15,Miscellaneous
5820,2018,2018-06-01,Klamath,43.22305555555555,-120.21694444444445,0.8,Miscellaneous
5821,2018,2018-06-02,Josephine,42.71580555555556,-122.65895833333336,0.01,Debris Burning
5822,2018,2018-06-02,Douglas,43.058611111111105,-122.72611111111112,0.1,Debris Burning
5823,2018,2018-06-02,Lane,44.11583333333334,-123.95166666666668,0.25,Arson
5824,2018,2018-06-03,Douglas,43.02416666666666,-122.45333333333332,0.5,Debris Burning
